year,First_gen,New_Enrollment,Female,CA_residence,Non_CA_residence,International,Afghan,African,African American/Black,Algerian,American Indian/Alaska Native,Armenian,Asian Indian,Assyrian/Chaldean,Azerbaijani,Bahraini,Bangladeshi,Berber,Cambodian,Caribbean,Chinese,Circassian,Cuban,Djiboutian,East Indian,Egyptian,Emerati,Fijian,Filipino,Georgian,Guamanian/Chamoro,Hawaii Other Pacific Islander,Hawaiian,Hmong,Indonesian,Iranian,Iraqi,Israeli,Japanese,Jordanian,Korean,Kurdish,Kuwaiti,Laotian,Latin American/Latino,Lebanese,Libyan,Malaysian,Mauritanian,Mexican/Mexican American/Chicano,Moroccan,Native Hawaiian and Pacific Islander,Omani,Other African American/Black,Other Asian,Other North African,Other Pacific Islander,Other Southwest Asian,Other Spanish American/Latino,Other White,Pakistani,Palestinian,Puerto Rican,Qatari,Samoan,Saudi Arabian,Somali,Sri Lankan,Sudanese,Syrian,Taiwanese,Thai,Tongan,Tunisian,Turkish,Vietnamese,White/Caucasian,White/Middle Eastern,White/North African,Yemeni
2010,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,100,3,0,0
2010,0,0,0,1,0,0,0,5,129,0,46,0,92,0,0,0,2,0,1,2,801,0,8,0,196,0,0,0,318,0,4,14,8,4,7,0,0,0,149,0,168,0,0,0,26,0,0,5,0,243,0,0,0,3,101,0,4,0,137,44,13,0,12,0,0,0,0,3,0,0,75,3,0,0,0,148,2703,77,6,0
2010,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,6,0,0,0
2010,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,26,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,16,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,66,4,0,0
2010,0,1,1,1,0,0,0,10,29,0,27,0,110,0,0,0,1,0,3,3,187,0,4,0,0,0,0,1,100,0,4,0,6,4,4,0,0,0,66,0,47,0,0,0,24,0,0,3,0,91,0,0,0,3,23,0,1,0,46,49,23,0,5,0,0,0,0,1,0,0,70,3,1,0,0,53,942,84,7,0
2010,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,1,0,0
2010,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,26,3,0,0
2010,0,1,0,1,0,0,0,4,43,0,25,0,95,0,0,0,2,0,1,2,195,0,8,0,1,0,0,0,108,0,4,0,8,4,7,0,0,0,67,0,45,0,0,0,26,0,0,5,0,93,0,0,0,3,14,0,4,0,42,46,15,0,12,0,0,0,0,3,0,0,75,3,0,0,0,42,844,78,7,0
2010,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,0,0,0
2010,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,23,4,0,0
2009,1,0,1,1,0,0,0,0,244,0,57,0,0,0,0,0,0,0,0,0,1321,0,0,0,191,0,0,0,160,0,0,42,0,0,0,0,0,0,34,0,122,0,0,0,0,0,0,0,0,1156,0,0,0,0,348,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,1107,0,0,0
2009,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2009,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0
2009,1,0,0,1,0,0,0,0,137,0,25,0,0,0,0,0,0,0,0,0,1034,0,0,0,157,0,0,0,81,0,0,24,0,0,0,0,0,0,25,0,100,0,0,0,0,0,0,0,0,719,0,0,0,0,196,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,767,0,0,0
2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2009,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0
2009,1,1,1,1,0,0,0,0,62,0,14,0,0,0,0,0,0,0,0,0,315,0,0,0,58,0,0,0,43,0,0,10,0,0,0,0,0,0,8,0,28,0,0,0,0,0,0,0,0,371,0,0,0,0,88,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,337,0,0,0
2009,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0
2009,1,1,0,1,0,0,0,0,41,0,12,0,0,0,0,0,0,0,0,0,240,0,0,0,55,0,0,0,26,0,0,5,0,0,0,0,0,0,7,0,24,0,0,0,0,0,0,0,0,220,0,0,0,0,50,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,235,0,0,0
2009,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2009,0,0,1,1,0,0,0,0,173,0,48,0,0,0,0,0,0,0,0,0,790,0,0,0,343,0,0,0,358,0,0,17,0,0,0,0,0,0,170,0,173,0,0,0,0,0,0,0,0,293,0,0,0,0,129,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,3258,0,0,0
2009,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,23,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
2009,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,3,0,0,0,5,0,0,2,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,108,0,0,0
2009,0,0,0,1,0,0,0,0,119,0,31,0,0,0,0,0,0,0,0,0,858,0,0,0,270,0,0,0,283,0,0,20,0,0,0,0,0,0,137,0,165,0,0,0,0,0,0,0,0,205,0,0,0,0,111,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2654,0,0,0
2009,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0
2009,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,0,7,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,0,0,0
2009,0,1,1,1,0,0,0,0,43,0,19,0,0,0,0,0,0,0,0,0,195,0,0,0,109,0,0,0,95,0,0,5,0,0,0,0,0,0,36,0,45,0,0,0,0,0,0,0,0,81,0,0,0,0,19,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,894,0,0,0
2009,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2009,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
2009,0,1,0,1,0,0,0,0,22,0,9,0,0,0,0,0,0,0,0,0,206,0,0,0,83,0,0,0,84,0,0,3,0,0,0,0,0,0,20,0,35,0,0,0,0,0,0,0,0,64,0,0,0,0,25,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,706,0,0,0
2009,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0
2009,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
2008,1,0,1,1,0,0,0,0,234,0,58,0,0,0,0,0,0,0,0,0,1313,0,0,0,179,0,0,0,159,0,0,40,0,0,0,0,0,0,32,0,127,0,0,0,0,0,0,0,0,1048,0,0,0,0,330,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,1075,0,0,0
2008,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2008,1,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0
2008,1,0,0,1,0,0,0,0,128,0,18,0,0,0,0,0,0,0,0,0,1026,0,0,0,126,0,0,0,83,0,0,25,0,0,0,0,0,0,20,0,102,0,0,0,0,0,0,0,0,656,0,0,0,0,214,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,737,0,0,0
2008,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0
2008,1,1,1,1,0,0,0,0,72,0,17,0,0,0,0,0,0,0,0,0,351,0,0,0,54,0,0,0,47,0,0,15,0,0,0,0,0,0,13,0,34,0,0,0,0,0,0,0,0,376,0,0,0,0,100,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,346,0,0,0
2008,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0
2008,1,1,0,1,0,0,0,0,45,0,5,0,0,0,0,0,0,0,0,0,255,0,0,0,41,0,0,0,29,0,0,5,0,0,0,0,0,0,7,0,30,0,0,0,0,0,0,0,0,213,0,0,0,0,53,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,250,0,0,0
2008,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2008,0,0,1,1,0,0,0,0,180,0,38,0,0,0,0,0,0,0,0,0,798,0,0,0,312,0,0,0,360,0,0,18,0,0,0,0,0,0,176,0,176,0,0,0,0,0,0,0,0,290,0,0,0,0,141,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,3212,0,0,0
2008,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
2008,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,5,0,0,0,8,0,0,1,0,0,0,0,0,0,11,0,19,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,98,0,0,0
2008,0,0,0,1,0,0,0,0,127,0,28,0,0,0,0,0,0,0,0,0,903,0,0,0,240,0,0,0,269,0,0,22,0,0,0,0,0,0,150,0,173,0,0,0,0,0,0,0,0,192,0,0,0,0,123,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2634,0,0,0
2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0
2008,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,27,0,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0
2008,0,1,1,1,0,0,0,0,41,0,6,0,0,0,0,0,0,0,0,0,202,0,0,0,76,0,0,0,89,0,0,4,0,0,0,0,0,0,53,0,44,0,0,0,0,0,0,0,0,95,0,0,0,0,38,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,928,0,0,0
2008,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
2008,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
2008,0,1,0,1,0,0,0,0,27,0,10,0,0,0,0,0,0,0,0,0,199,0,0,0,60,0,0,0,67,0,0,6,0,0,0,0,0,0,40,0,45,0,0,0,0,0,0,0,0,64,0,0,0,0,41,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,766,0,0,0
2008,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
2007,1,0,1,1,0,0,0,0,227,0,49,0,0,0,0,0,0,0,0,0,1290,0,0,0,175,0,0,0,140,0,0,38,0,0,0,0,0,0,29,0,121,0,0,0,0,0,0,0,0,943,0,0,0,0,299,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,1049,0,0,0
2007,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2007,1,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0
2007,1,0,0,1,0,0,0,0,115,0,18,0,0,0,0,0,0,0,0,0,1010,0,0,0,116,0,0,0,80,0,0,30,0,0,0,0,0,0,22,0,110,0,0,0,0,0,0,0,0,596,0,0,0,0,200,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,680,0,0,0
2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0
2007,1,1,1,1,0,0,0,0,89,0,20,0,0,0,0,0,0,0,0,0,364,0,0,0,50,0,0,0,58,0,0,17,0,0,0,0,0,0,10,0,44,0,0,0,0,0,0,0,0,330,0,0,0,0,105,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,358,0,0,0
2007,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0
2007,1,1,0,1,0,0,0,0,42,0,12,0,0,0,0,0,0,0,0,0,288,0,0,0,41,0,0,0,30,0,0,6,0,0,0,0,0,0,4,0,25,0,0,0,0,0,0,0,0,191,0,0,0,0,76,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,218,0,0,0
2007,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
2007,0,0,1,1,0,0,0,0,182,0,41,0,0,0,0,0,0,0,0,0,826,0,0,0,307,0,0,0,375,0,0,26,0,0,0,0,0,0,166,0,175,0,0,0,0,0,0,0,0,265,0,0,0,0,142,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,3147,0,0,0
2007,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2007,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,4,0,0,0,8,0,0,1,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,0,0,0
2007,0,0,0,1,0,0,0,0,134,0,36,0,0,0,0,0,0,0,0,0,916,0,0,0,236,0,0,0,278,0,0,22,0,0,0,0,0,0,150,0,185,0,0,0,0,0,0,0,0,170,0,0,0,0,110,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2487,0,0,0
2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0
2007,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0
2007,0,1,1,1,0,0,0,0,51,0,23,0,0,0,0,0,0,0,0,0,203,0,0,0,94,0,0,0,101,0,0,3,0,0,0,0,0,0,31,0,42,0,0,0,0,0,0,0,0,79,0,0,0,0,35,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,873,0,0,0
2007,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
2007,0,1,0,1,0,0,0,0,40,0,8,0,0,0,0,0,0,0,0,0,212,0,0,0,66,0,0,0,67,0,0,6,0,0,0,0,0,0,29,0,46,0,0,0,0,0,0,0,0,51,0,0,0,0,32,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,688,0,0,0
2007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2007,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0
2006,1,0,1,1,0,0,0,0,184,0,35,0,0,0,0,0,0,0,0,0,1209,0,0,0,162,0,0,0,142,0,0,40,0,0,0,0,0,0,31,0,124,0,0,0,0,0,0,0,0,867,0,0,0,0,258,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,1040,0,0,0
